"seqID",".","length","reason_for_exclusion","verified_hgcA","cluster_ID","clstr_rep","assemblyID","scaffoldID","taxonomic_assignment","metabolic_assignment","autoclass_phylum","autoclass_class","autoclass_order","autoclass_family","autoclass_genus","autoclass_species","length_of_scaffold","BLI20_MG_001","BLI20_MG_002","BLI20_MG_003","BLI20_MG_004","BLI20_MG_005","BLI21_MG_101","BLI21_MG_102","BLI21_MG_103","BLI21_MG_104","BLI21_MG_105","BLI21_MG_106","BLI21_MG_107","BLI21_MG_108","BLI21_MG_109","BLI21_MG_110","BLI21_MG_111","BLI21_MG_112","BLI20_MT_001","BLI20_MT_002","BLI20_MT_003","BLI20_MT_004","BLI20_MT_005","BLI20_MT_006","BLI20_MT_007","BLI20_MT_008","BLI20_MT_009","BLI20_MT_010","BLI20_MT_011","BLI20_MT_012","BLI21_MT_001","BLI21_MT_002","BLI21_MT_003","BLI21_MT_004","BLI21_MT_005","BLI21_MT_006","BLI21_MT_007","BLI21_MT_008","BLI21_MT_009","BLI21_MT_010","BLI21_MT_011","BLI21_MT_012"
"BLI21_assembly105_000000057928_3","134.4",168,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0095",0,"BLI21_assembly105","BLI21_assembly105_000000057928",NA,NA,NA,NA,NA,NA,NA,NA,2643,0.0240081354249465,0.0382220971783496,0.0123349076242245,0.0121573153365431,0.0461418123087941,0,0.0259615525061236,0.0841920486297887,0.0223884695735351,0.0951270602448506,0.084655032070156,0,0.112576153357629,0.00806130123384621,0.135021385776199,0.0234003028384745,0.0602254429117216,0.0512331508807594,0.095806884400815,0,0,0.178365704753149,0.138583359801156,0,0,0.791054699585949,0.502884435152993,0.922475697698497,0.0636516411393917,0,0,NA,0,0.0679569326682843,0.223921195663034,0.285754551950361,0,0.16002279233669,0,0,0.310419126642087
"BLI21_assembly105_000000061975_2","391.4",330,NA,TRUE,"BLI_hgcA_clstr_0057",0,"BLI21_assembly105","BLI21_assembly105_000000061975","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2544,0.0269301600177631,0.0400124282209683,0.00116025696627871,0.251998182172263,0.0525655609662426,0.00316256317353142,0.0307281850877966,0.0525338144559192,0.0253485735168442,0.201565812236878,0.142414208964811,0.0307632451395529,0.152493442774181,0,0.114572451033594,0.0320369366833436,0.0887440566205003,0,0.0323327263244136,0,0,0,0,0,0,0,0,0.154930980829738,0.0431286718198121,0,0,NA,0,0,0.0240984038619516,0.153304867793512,0,0.110587454283855,0,0.0385693873647129,0.0507913127248672
"BLI21_assembly105_000000079693_1","293.2",255,NA,TRUE,"BLI_hgcA_clstr_0023",0,"BLI21_assembly105","BLI21_assembly105_000000079693","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2208,0.014243273297393,0.0248371253847698,0,0.177623354135375,0.0840819152858652,0,0.024269653451085,0.041887626652021,0.00504068350680639,0.144368384706435,0.21274525022188,0.0180589685226622,0.161205680707888,0,0.153308230604723,0.0119031551669603,0.0987623099366705,0,0,0,0.0812435042560839,0.173834756865534,0.0350711688464575,0,0,0,0,0,0,0,0.0477488303316102,NA,0,0,0.0714753313106735,0,0.0540625063303225,0.0201892099818284,0,0,0
"BLI21_assembly105_000000090251_4","381.5",328,NA,TRUE,"BLI_hgcA_clstr_0060",0,"BLI21_assembly105","BLI21_assembly105_000000090251","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2057,0.0975814536626857,0.0904146260239883,0,0.0690256402772383,0.00245804674719691,0,0.0820879564955526,0.283274456486961,0,0.134902229497132,0.297183985928595,0,0.106506883549171,0,0.233367073724353,0.0579009700845058,0.278037460033649,0,0,0,0,0,0.0242254677977739,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.0139395684021594,0.0360031077594931,0,0
"BLI21_assembly105_000000092189_1","181.8",201,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0028",0,"BLI21_assembly105","BLI21_assembly105_000000092189","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",2032,0.0171927323752665,0.0532933850166275,0,0.0205544915961174,0.030921885613721,0,0.117059036056366,0.0538022327032816,0.132710941541891,1.02902024156628,2.39546692258895,0.111539364387818,0.8134771897254,0,1.87246385611883,0.0872892270972825,0.0746932976615375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.2034375334653,0,0,0,0,0
"BLI21_assembly105_000000097976_3","261.4",194,"C-term truncated, only 194 residues",FALSE,"BLI_hgcA_clstr_0090",1,"BLI21_assembly105","BLI21_assembly105_000000097976",NA,NA,"Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1964,0,0,0,0,0,0,0.0324640019085935,0.0111999122251996,0.0629607764844645,0.377457420386968,0.422366670457498,0.0311096780803137,0.333634304126911,0,0.28889301335508,0.0146413906849207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly105_000000098820_1","260.8",194,"C-term truncated, only 194 residues",FALSE,"BLI_hgcA_clstr_0028",0,"BLI21_assembly105","BLI21_assembly105_000000098820","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1954,0,0,0,0.00860928916883901,0,0,0.0326601590198237,0.0151478134993552,0.115862421427385,0.79371972119455,2.10966051481301,0.03084856865964,0.635772867600729,0,1.40325894108438,0.0218509156273305,0.0513489195112679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.146075020609302,0,0,0,0.265682658106403,0.0601327313120103
"BLI21_assembly105_000000118342_3","136.9",165,"C-term truncated, only 165 residues",FALSE,"BLI_hgcA_clstr_0091",0,"BLI21_assembly105","BLI21_assembly105_000000118342",NA,NA,"Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",1766,0,0,0,0,0,0,0.0315819825754065,0,0,0.0807487927938936,0.0962591914375425,0,0.0988163902680237,0,0.0400145513919566,0.0540069702411568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512417853964051,0.199804728381373,NA,0,0,0,0.0998318719206799,1.14841157820655,0.333743047508184,0.112450686229865,0.235893986082337,0
"BLI21_assembly105_000000164796_1","341.7",362,NA,TRUE,"BLI_hgcA_clstr_0017",1,"BLI21_assembly105","BLI21_assembly105_000000164796","Actinobacteria","FERM","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1463,0,0,0,0.0122408707684094,0.0054161742236283,0,0.013267688556163,0.0944784703229305,0.00665183868688098,0.0500554930580972,0.163242421779409,0.00741661139801293,0.0644774209158198,0,0.0895925389113608,0.0157074197747377,0.0486726585287219,0.0439836791156457,0,0.0160053972081075,0.0483051669117557,0.207525072511687,0.0635961594083993,0,0,0,0.0353275610347465,0,0.0190117739509988,0.107687810152324,0.0864655962408202,NA,0.198683710482164,0.187675710939375,0.127072627801224,0.16168698496656,0.12982682915022,0.0853847135464561,0.219869367685259,0.0679863337430756,0.0892715540644964
"BLI21_assembly105_000000166228_3","164.6",189,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0028",0,"BLI21_assembly105","BLI21_assembly105_000000166228","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1455,0,0,0,0.0154681981275591,0.00588705955565804,0,0.026719012940093,0,0.0289414229680391,0.464173107309281,0.730340528065548,0.0784380712683451,0.363400075449408,0,0.329654611419126,0.032086127568905,0.0100209808802589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.0918158662237799,0
"BLI21_assembly105_000000166731_1","322.6",315,NA,TRUE,"BLI_hgcA_clstr_0006",0,"BLI21_assembly105","BLI21_assembly105_000000166731","Actinobacteria","RESP","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1453,0.609120746422201,0.15483983295997,0.154842023055186,0.480999331731702,0.0174747101507829,0,0.0527773109080256,0.321795175673769,0.0627322599725946,0.086182808330273,0.0453931882574035,0.0363144710831396,0.108898825358066,0,0.0502380852823333,0.0467261800233638,0.317000471520002,0,0,0,0,0,0,0,0,0,0,0,0,0.0436977206668573,0,NA,0,0,0,0,0,0,0,0.0413457380585533,0
"BLI21_assembly105_000000204070_2","380.0",286,NA,TRUE,"BLI_hgcA_clstr_0009",0,"BLI21_assembly105","BLI21_assembly105_000000204070","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Hungateiclostridiaceae","Unclassified","Unclassified",1285,0.0259354988027165,0,0,0,0.0352725408790664,0,0.150819950183425,0.0675719487040388,0,0.11519981620226,0.0762402681984919,0,0.0208237886134855,0.00945507913345846,0.113407072508413,0.00176015603563615,0.041001662381492,0.041105719064956,0,0,0,0,0.0294045794203621,0,0,0,0,0.126900630011745,0,0,0,NA,0.0347791997906031,0.0530263855031193,0.0297136914484005,0,0,0,0,0.0945922994793505,0.0626213502436575
"BLI21_assembly105_000000223372_1","248.1",207,"C-term truncated, only 207 residues",FALSE,"BLI_hgcA_clstr_0087",1,"BLI21_assembly105","BLI21_assembly105_000000223372",NA,NA,"Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1216,0.168139824421931,0.179109365186125,0,0.0932281804215609,0.132993642326345,0.0246122041771502,0.400123330882112,0.390957554803248,0,0.15279691671708,0.205406324059994,0,0.0741562960773134,0.0154544902607433,0.160641085133142,0.410958201112537,0.239511260545803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly105_000000238406_1","202.4",137,"C-term truncated, only 137 residues",FALSE,"BLI_hgcA_clstr_0054",0,"BLI21_assembly105","BLI21_assembly105_000000238406","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1169,1.57173925614611,2.54366673525141,0.0474049433875654,0.268546646649046,0.0596993753109641,0.0373994701424069,0.448248509437864,0.516055969320984,0,0.157614219868972,0.0745177860621035,0,0.0934113855322277,0.011578770285582,0.120703806631048,0.759849809349825,1.00468025449851,0.0772998019064605,0,0,0,0,0,0,0,0,0,0,0,0,0.141734071566464,NA,0.268203620645385,0,0,0,0,0,0,0,0
"BLI21_assembly105_000000262025_1","256.0",235,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0076",0,"BLI21_assembly105","BLI21_assembly105_000000262025","Geobacteraceae","RESP","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Unclassified","Unclassified",1103,0,0,0,0,0.118632524596842,0.00795355826943604,0,0,0.00598424428762028,0.107682763835754,0.0168175035646672,0,0.0696511281195563,0.00365761191694825,0,0,0,0,0,0,0,0,0,0,0,0.235845609065726,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly105_000000293695_1","245.9",206,"truncated both ends, only 206 residues",FALSE,"BLI_hgcA_clstr_0088",1,"BLI21_assembly105","BLI21_assembly105_000000293695",NA,NA,"Bacteroidetes","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",1028,0.00817421267663561,0,0,0,0.00867668365119557,0,0.054995840041375,0.0127900232201354,0.0131561065651147,0.0766158846815991,0.0886850262924496,0,0.0533399301055787,0,0.0242880780069938,0.0486654759673857,0.00971450180511527,0,0,0,0,0,0.0977895768829487,0,0,0.286864053278758,0.598764948115767,0.107049667090798,0,0,0,NA,0,0,0.0509414806506139,0,0,0,0,0.158521862632925,0
"BLI21_assembly102_000000001023_1","296.7",202,"C-term truncated, only 202 residues",FALSE,"BLI_hgcA_clstr_0054",0,"BLI21_assembly102","BLI21_assembly102_000000001023","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",29782,2.35381272631202,3.12208064108803,0.780991324617069,0.660957496363276,0.121821569948468,0.0115208539842697,0.51929677690192,0.5365883418076,0.00505889172148858,0.0915158552604496,0.138238265295565,0.0070274550084757,0.107297337545742,0.0226448220501221,0.115238107473912,0.859094887063918,1.30025727824162,0.0742722684253561,0,0,0,0,0,0,0,0,0,0,0,0,0.0697735932179727,NA,0.125959399492421,0,0,0,0,0,0,0,0
"BLI21_assembly102_000000001292_5","388.2",328,NA,TRUE,"BLI_hgcA_clstr_0059",0,"BLI21_assembly102","BLI21_assembly102_000000001292","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",26585,0.174236688541511,0.130669741262044,0.00249385801239982,0.412819111241574,0.0549907997076016,0.0137681500530026,0.533027885045466,1.05778271002238,0.0256083258470361,0.635685886920797,1.57906861031959,0.0177326848616798,0.505679101688573,0.00790615942929207,1.20608986190886,0.535403055054775,1.51292667314171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0.0286217617998385,0.0432026209314269,0.048718924124731,0,0,0,0,0,0
"BLI21_assembly102_000000003081_11","406.7",325,NA,TRUE,"BLI_hgcA_clstr_0063",0,"BLI21_assembly102","BLI21_assembly102_000000003081","Desulfobacterota","SRB","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Unclassified","Unclassified","Unclassified",16356,0.0485030710335371,0.106967901549648,0.00734859519742761,0.0183730971577872,0.0398426350331234,0.0175404617755465,0.254631226760537,0.0713194133304985,0.0139938209103181,0.0580397402401192,0.0475942300235925,0.0117640588535447,0.0905555003571321,0.0213555907307759,0.0445651618163675,0.239741618295532,0.0832116075570194,0.102732248904251,0.231887925880255,0.0468085879286074,0.113148648691647,0.121727773288598,0.0246785611605903,0,0,0,0,0.105957680128905,0.0221105604720194,0.208037211368208,0.267071597043393,NA,0.0289979814840247,0.0656768918926475,0,0.0311434130331134,0.0373701560839485,0.028054891370485,0,0,0.0517166943650143
"BLI21_assembly102_000000005189_5","391.6",334,NA,TRUE,"BLI_hgcA_clstr_0052",0,"BLI21_assembly102","BLI21_assembly102_000000005189","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",11731,0.0425704081727769,0.0296190268773897,0.0107696921769924,0.0230576374323765,0.0151636512695,0.0124211937098986,0.372569018575592,0.124910866050955,0.10074289542769,0.62559359469166,0.385778371945038,0.0414935346068666,0.501291089629494,0.012809796904658,0.394451754459395,0.249066869937058,0.091846835312414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321513422835253,NA,0,0,0,0.0299636522314078,0,0,0.105339116991663,0.0379334476049881,0
"BLI21_assembly102_000000006949_3","400.9",353,NA,TRUE,"BLI_hgcA_clstr_0026",0,"BLI21_assembly102","BLI21_assembly102_000000006949","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",9566,0.0635496978446148,0.117592479547886,0.00282954793197116,0.105672711012172,0.0935155042048873,0.0213407025635901,0.327746003924932,0.208111678573148,0.00830703771619156,0.0891779303955839,0.146840224986943,0.00279473475794336,0.0768269439130929,0.00815611960381376,0.123057521141316,0.208724545968067,0.186222675304398,0,0.0295695978740382,0,0,0,0,0,0,0,0.0366141522302991,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly102_000000009126_10","398.4",353,NA,TRUE,"BLI_hgcA_clstr_0025",0,"BLI21_assembly102","BLI21_assembly102_000000009126","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",8012,0.132711839397656,0.208199515443832,0.00339963965844376,0.0393503473555436,0.1144354501579,0.00920517869127192,0.478306356525872,0.245726543310839,0,0.0957516747438208,0.166957673666835,0,0.069268663728068,0.0191810245636954,0.124656858238717,0.383320205805833,0.251275494217169,0,0,0,0,0,0,0,0,0,0,0,0,0.0185616302073856,0,NA,0,0,0,0,0,0,0,0,0
"BLI21_assembly102_000000014826_7","387.3",355,NA,TRUE,"BLI_hgcA_clstr_0021",0,"BLI21_assembly102","BLI21_assembly102_000000014826","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",5831,0.19751765864424,0.554262227652551,0.0235428135330414,0.0154537674343043,0.0220718183498168,0,0.132327615485361,0.140685110822932,0,0.00309516617965476,0.029330309904539,0,0.0158774261771461,0.00341570681347352,0.0167014602739021,0.127050388453245,0.114901151543681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0192940446336556,0,0.0550604918108237,0,0,0,0,0.022850284005232
"BLI21_assembly102_000000015583_2","394.4",344,NA,TRUE,"BLI_hgcA_clstr_0043",0,"BLI21_assembly102","BLI21_assembly102_000000015583","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",5649,0.0272925714584257,0.0448290097654938,0.00245060006407259,0.0347633153620087,0.0732713538286713,0.00265418853255254,0.136752760216253,0.0645640245495028,0.0110061797222156,0.064414885739265,0.077008573938765,0.00916885412209233,0.168073717854593,0.00794678555276728,0.127227650562357,0.109683268340293,0.0225995736107756,0,0,0,0.156599404932509,0,0,0,0,0,0,0,0,0.0192277067925535,0,NA,0,0,0,0,0,0,0,0,0.0238683600095209
"BLI21_assembly102_000000033934_2","428.7",353,NA,TRUE,"BLI_hgcA_clstr_0018",0,"BLI21_assembly102","BLI21_assembly102_000000033934","Firmicutes","FERM","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium","Unclassified",3475,0.469276177968756,0.376370370187057,0.0396402864135051,0.195360444306335,0.0898123423030853,0.0101855984772167,0.145539607178069,0.191678890474111,0.00743406115770974,0.115037631924127,0.142747352912823,0.00543635747310267,0.140556792134812,0.00883563502585907,0.106694474603913,0.169843174246158,0.258569185065385,0.0304822468753654,0.0295695978740382,0,0,0,0,0,0,0,0.0366141522302991,0,0,0.0185616302073856,0,NA,0,0.0388959385708516,0,0,0,0,0,0,0.0460577567124767
"BLI21_assembly102_000000035423_3","381.3",335,NA,TRUE,"BLI_hgcA_clstr_0051",1,"BLI21_assembly102","BLI21_assembly102_000000035423","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3384,0.0399624743802403,0.0300138547176136,0,0.103413764648734,0.0398361657559413,0.00460288773068268,0.124172645668519,0.0604468520420013,0.0379568873026536,0.23614274006945,0.247939104664329,0.019347590534519,0.243200969315414,0.00306251054977885,0.214105166539498,0.145704404358038,0.151630061056117,0,0,0,0.108370914847263,0,0,0,0,0,0,0,0,0,0,NA,0.0277780344820943,0.0209523589311031,0,0,0,0,0,0,0.0247713611406542
"BLI21_assembly102_000000042070_1","318.0",269,NA,TRUE,"BLI_hgcA_clstr_0047",0,"BLI21_assembly102","BLI21_assembly102_000000042070","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",3050,0,0.00462955797072542,0,0.0153665286346061,0,0,0.151201076580493,0.223962250650293,0.127255613632176,1.32027756930155,1.74003780499756,0.139510730919035,0.763621059659078,0.00343433116905408,1.10445611413234,0.115786017035456,0.328588514183202,0,0,0,0,0,0,0,0,0,0.0549834391337373,0.0703624533731772,0,0.0275604798469851,0,NA,0.0386822466191352,0,0.0658815658098029,0.124285599893491,0.0987197406694782,0.0923055761657393,0.145491446959188,0,0.275485637564562
"BLI21_assembly102_000000059683_3","250.4",151,"C-term truncated, only 151 residues",FALSE,"BLI_hgcA_clstr_0027",0,"BLI21_assembly102","BLI21_assembly102_000000059683","Desulfomonilaceae","SRB","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Unclassified","Unclassified","Unclassified",2484,0.0228112152851946,0.0162075461274051,0,0.0268613162086307,0.0115412847529581,0,0.235818581833043,0.792379065935943,0.0271237615817627,0.410184083309771,1.08720156352589,0.0426237052813754,0.488208440825957,0,1.26964923936117,0.10794894306898,0.277986033273514,0.457489349211323,0.240531045741134,0.263786197014272,0,0,0.173514730936919,0,0,0,0.638689139684464,1.3507137857761,0.563294883255775,0.0766821297290357,0,NA,0.560732873299342,0.431185631929513,0.572072295160575,0.235595905091413,1.33663997913618,0.479594647131131,0.403372057068152,0.139704467091963,0
"BLI21_assembly102_000000091477_1","401.2",353,NA,TRUE,"BLI_hgcA_clstr_0031",0,"BLI21_assembly102","BLI21_assembly102_000000091477","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1935,0.148639730307686,0.17198449593787,0.0227148432888867,0.559989066509039,0.097742655442291,0.00867965076354283,0.126656488468123,0.130515954416447,0.0175286159366328,0.233525603777056,0.358015211614731,0.0580454109658664,0.335781631240337,0.00577496640957687,0.250886629099273,0.0830899336246978,0.29389785236526,0,0,0,0.0503545322181084,0,0,0,0,0,0,0,0.019733552479942,0,0,NA,0.0258207704743683,0.0388959385708516,0,0.0554896750641287,0,0.0125441027510452,0,0.105506111728438,0.0460577567124767
"BLI21_assembly102_000000112326_2","402.5",342,NA,TRUE,"BLI_hgcA_clstr_0045",1,"BLI21_assembly102","BLI21_assembly102_000000112326","Bacteroidetes","UNK","Bacteroidetes","Bacteroidia","Bacteroidales","Unclassified","Unclassified","Unclassified",1717,0.0415230366133202,0.000373369204901646,0.0458621976982247,0.0200298921431313,0.0468154877503167,0,0.147102068687279,0.137952906837597,0.0101791235696334,0.0615658859802315,0.245901029059559,0.0165709401323335,0.145897976072875,0,0.2712263663061,0.108103152271776,0.0545731255489165,0.0159287963255312,0,0.0608641871771594,0.105256756963181,0.1132702983619,0.575160828447314,1.4988186112371,0,0.566864375428097,6.08523339960968,5.13044050002343,0.103018686973195,0.0193822678670745,0,NA,0.0269826264563779,0.0406809400071763,0,0.0579751372263826,0,0.0261766867120243,0.135891977870676,0.0367180604784946,0.0240632910195337
"BLI21_assembly102_000000117010_2","136.1",181,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0056",0,"BLI21_assembly102","BLI21_assembly102_000000117010","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",1676,0.0173100974328754,0.0184126181335657,0,0.0690740527349694,0.0481639323701485,0,0.124260558748947,0.0559632024965176,0.0584273053922671,1.3771944623184,0.526409287154669,0.0186005433587009,0.760375740456001,0,0.376531553115156,0.0465160271191976,0.0968990333930567,0,0,0,0,0,0,0,0,0,0,0,0.0564193840922867,0.0533111644650104,0,NA,0,0,0,0.894746151147926,0.472569559846722,0.587715377874953,0.283248235187191,0,0.268871987903026
"BLI21_assembly102_000000120234_3","370.5",357,NA,TRUE,"BLI_hgcA_clstr_0020",0,"BLI21_assembly102","BLI21_assembly102_000000120234","Firmicutes","FERM","Firmicutes","Clostridia","Unclassified","Unclassified","Unclassified","Unclassified",1650,0,0,0,0.012152964946008,0.00233324455821737,0,0.0858099160046773,0.0483105022149155,0,0.0282039237531335,0.0196190056339614,0,0.0102381124068758,0.00699322357221892,0.0176631813136888,0.0583453867294001,0.00600567558078501,0.0450166630605635,0,0.00818072634241109,0,0,0,0,0,0,0.108139158174129,0.0465040825534266,0.019435069921996,0.0182801844338964,0.0587533663552273,NA,0,0,0,0,0,0.0123572517360857,0.0640469876664025,0,0.0226744384190406
"BLI21_assembly102_000000252764_2","177.7",204,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0027",0,"BLI21_assembly102","BLI21_assembly102_000000252764","Desulfomonilaceae","SRB","Proteobacteria","Deltaproteobacteria","Syntrophobacterales","Unclassified","Unclassified","Unclassified",1055,0.0779353564824641,0.0464930813784456,0,0.068960250883631,0.00919519833897917,0,0.209285827504391,1.02913100744798,0.0381851778352913,0.575980187097455,1.09858269238656,0.0393244905829677,0.414683020630494,0,1.350303977677,0.105546661858568,0.301684910480946,0.325294299908083,0.136321280636405,0.0811156942300008,0.957489215945743,0.51113826207856,0.100898478413318,0,0,0,0.52444252310712,0.21991974560565,0.136660963766908,0.257955162313651,0.0680382172732847,NA,0.429168670512214,0.328567403451796,0.156696817061728,0.71755749304943,0,0.113062648427278,0.684333321108482,0.644207022646599,0.21632015070939
"BLI21_assembly102_000000258927_1","254.6",292,"Missing cap helix",FALSE,"BLI_hgcA_clstr_0077",1,"BLI21_assembly102","BLI21_assembly102_000000258927",NA,NA,"Firmicutes","Clostridia","Unclassified","Unclassified","Unclassified","Unclassified",1040,0,0,0.0104284814731137,0.0218390761367268,0,0.00939122217191328,0.0523109134128988,0.0374987006762422,0,0.047125736205111,0.116130369951281,0,0.0181941445746003,0.0255002565345959,0.0379838771556284,0.0764730705519472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0256905551610481,0,0,0,0.0325896831703372,0,0,0
"BLI21_assembly103_000000000192_3","392.7",332,NA,TRUE,"BLI_hgcA_clstr_0054",0,"BLI21_assembly103","BLI21_assembly103_000000000192","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",58808,2.68731629035097,2.99827793873398,1.05350356882349,0.725882759948395,0.127779248194029,0.0131931873668383,0.513312203148581,0.716935412284916,0.00444054675334259,0.0870380418608801,0.142896194067709,0.00773410031858765,0.141030351725095,0.0267457950969764,0.121018692174681,1.15360910214111,1.37378241660635,0.0495786048017392,0,0.00902746652585954,0,0,0.0238557043305603,0,0,0,0,0,0,0,0.0322425702332007,NA,0.056023995307291,0,0,0,0,0,0,0,0
"BLI21_assembly103_000000002632_6","382.5",341,NA,TRUE,"BLI_hgcA_clstr_0047",0,"BLI21_assembly103","BLI21_assembly103_000000002632","Kiritimatiellae","KIR","Verrucomicrobia","Unclassified","Unclassified","Unclassified","Unclassified","Verrucomicrobia bacterium",17171,0.00529783165119787,0.00394511990991603,0.000777069128899262,0.00377227836862519,0.00130781731786757,0.00294568991655087,0.155995485942541,0.241443210609382,0.200781901100788,1.23209861716779,1.68506144159975,0.149028803804918,0.847148355214359,0.00391980294704092,1.16564417846436,0.124149130865395,0.323881682819833,0,0,0,0,0,0,0,0,0,0.0382566864784727,0.0492759068297458,0,0.0193351999497464,0,NA,0.0269807869818481,0,0.0459555085727872,0.0873508803337192,0.0700908417320036,0.0790995352753594,0.135985247856543,0,0.193109045619741
"BLI21_assembly103_000000004911_1","328.8",332,NA,TRUE,"BLI_hgcA_clstr_0006",0,"BLI21_assembly103","BLI21_assembly103_000000004911","Actinobacteria","RESP","Actinobacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified",11900,0.384991898303716,0.14705330425505,0.194735194904418,0.450603794517467,0.0239616667036512,0,0.0392624441181373,0.234233091516748,0.0107528789048049,0.0849854348813743,0.0615915143386171,0.0249020688024733,0.0907991743543449,0.00040719959684802,0.0703656598600895,0.101018517212071,0.353444529074753,0,0,0,0,0,0,0,0,0,0,0,0,0.0402856396029645,0,NA,0,0,0,0,0,0,0,0.0383332412373249,0
